Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo agregado
Apartamento;Tijuca;2;1;1;85;1300.0;636.0;88.0;23.81;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;30;1000.0;494.0;;;Apartamento
Apartamento;Copacabana;4;1;0;260;4500.0;1980.0;633.0;27.36;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;53;600.0;664.0;152.0;26.72;Apartamento
Apartamento;Copacabana;3;0;1;127;3500.0;900.0;;;Apartamento
Apartamento;Leblon;2;1;1;110;8000.0;2300.0;282.0;96.2;Apartamento
Apartamento;Vila Isabel;2;1;0;85;1800.0;456.0;101.0;27.73;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;100;2000.0;904.0;263.0;31.67;Apartamento
Apartamento;Barra da Tijuca;2;1;2;80;2800.0;1130.0;;;Apartamento
Apartamento;Ipanema;3;4;3;475;30000.0;5461.0;2944.0;80.85;Apartamento
Apartamento;Bonsucesso;2;0;0;75;800.0;409.0;;;Apartamento
Conjunto Comercial/Sala;Centro;0;4;0;155;12400.0;3259.0;1078.0;107.98;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;423;11000.0;8082.0;1977.0;49.78;Apartamento
Apartamento;Tauá;2;1;0;64;1400.0;420.0;67.0;29.48;Apartamento
Apartamento;Ipanema;3;2;1;117;6000.0;2200.0;4950.0;112.39;Apartamento
Flat;Leblon;1;1;0;63;4000.0;1750.0;350.0;96.83;Apartamento
Apartamento;Catete;2;0;0;80;2200.0;450.0;70.0;34.0;Apartamento
Loja Shopping/ Ct Comercial;Ipanema;0;0;0;55;2000.0;1860.0;542.0;80.04;Apartamento
Conjunto Comercial/Sala;Campo Grande;0;1;0;23;800.0;;;;Apartamento
Apartamento;Recreio dos Bandeirantes;1;1;1;80;2490.0;900.0;1500.0;61.12;Apartamento
Conjunto Comercial/Sala;Pechincha;0;1;0;26;550.0;560.0;56.0;44.85;Apartamento
Apartamento;Santo Cristo;1;1;0;27;800.0;120.0;;;Apartamento
Terreno Padrão;Barra da Tijuca;0;0;0;1873;45000.0;;59449.0;;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;40;800.0;1377.0;279.0;61.4;Apartamento
Apartamento;Barra da Tijuca;5;4;5;400;10000.0;1500.0;6000.0;43.75;Apartamento
Apartamento;Vila Isabel;2;0;0;81;1200.0;490.0;48.0;21.46;Apartamento
Apartamento;Copacabana;3;1;0;100;3500.0;700.0;200.0;44.0;Apartamento
Apartamento;Moneró;2;1;0;80;2000.0;150.0;92.0;28.02;Apartamento
Apartamento;Ipanema;3;2;0;150;6000.0;1725.0;410.0;54.23;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;900.0;1182.0;87.0;72.3;Apartamento
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;30;1000.0;740.0;949.0;89.63;Apartamento
Apartamento;Copacabana;3;1;0;140;2500.0;1550.0;288.0;30.99;Apartamento
Apartamento;Olaria;2;0;0;80;800.0;275.0;;;Apartamento
Apartamento;Jacarepaguá;2;1;0;50;850.0;300.0;13.0;23.26;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;40;1500.0;838.0;;;Apartamento
Apartamento;Méier;2;1;0;72;1100.0;300.0;;;Apartamento
Apartamento;Cosme Velho;4;2;1;150;4500.0;1800.0;258.0;43.72;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;2200.0;528.0;1.0;90.97;Apartamento
Apartamento;Taquara;3;1;1;67;1990.0;500.0;;;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;3;3;3;138;4000.0;750.0;250.0;36.23;Apartamento
Apartamento;Ipanema;3;1;1;116;5000.0;1600.0;316.0;59.62;Apartamento
Apartamento;Ipanema;2;1;2;80;7000.0;4038.0;271.0;141.36;Apartamento
Apartamento;Península;3;1;1;93;3900.0;1600.0;200.0;61.29;Apartamento
Apartamento;Copacabana;2;2;1;100;3600.0;750.0;150.0;45.0;Apartamento
Apartamento;Grajaú;2;1;1;76;1300.0;803.0;81.0;28.74;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;191;9700.0;6041.0;1246.0;88.94;Apartamento
Apartamento;Flamengo;2;1;0;110;2400.0;1224.0;195.0;34.72;Apartamento
Apartamento;Humaitá;2;1;1;100;3800.0;950.0;215.0;49.65;Apartamento
Prédio Inteiro;Barra da Tijuca;0;10;0;478;45000.0;;;;Apartamento
Apartamento;Copacabana;2;1;0;60;2500.0;847.0;135.0;58.03;Apartamento
Apartamento;Vila Isabel;2;1;0;77;1250.0;480.0;63.0;23.29;Apartamento
Apartamento;Ipanema;3;3;2;270;18000.0;2200.0;833.0;77.9;Apartamento
Apartamento;Lagoa;4;2;2;301;18000.0;3100.0;518.0;71.82;Apartamento
Apartamento;Leme;2;0;0;85;4500.0;700.0;216.0;63.72;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;1000.0;790.0;;;Apartamento
Apartamento;Copacabana;1;0;1;57;1690.0;700.0;;;Apartamento
Apartamento;Barra da Tijuca;3;2;3;150;5000.0;800.0;520.0;42.13;Apartamento
Apartamento;Barra da Tijuca;2;2;2;208;3700.0;2300.0;780.0;32.6;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;65;2500.0;1780.0;112.0;67.57;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;120;4000.0;1169.0;;;Apartamento
Apartamento;Leblon;2;2;2;100;4900.0;2600.0;617.0;81.17;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;52;1750.0;990.0;191.0;56.37;Apartamento
Apartamento;Copacabana;4;1;0;120;3500.0;1150.0;;;Apartamento
Casa de Condomínio;Barra da Tijuca;4;5;4;900;10000.0;2500.0;2200.0;16.33;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;22;700.0;475.0;120.0;58.86;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;180;4000.0;600.0;3800.0;46.67;Apartamento
Conjunto Comercial/Sala;Campo Grande;0;0;0;30;750.0;300.0;;;Apartamento
Apartamento;Barra da Tijuca;4;3;2;307;8000.0;2400.0;600.0;35.83;Apartamento
Apartamento;Barra da Tijuca;4;4;4;376;12000.0;3900.0;1000.0;44.95;Apartamento
Apartamento;Flamengo;4;2;2;250;7000.0;1800.0;800.0;38.4;Apartamento
Apartamento;Leblon;1;0;0;34;1700.0;350.0;;;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;40;1900.0;850.0;1.0;68.78;Apartamento
Loja/Salão;Campo Grande;0;1;0;60;1500.0;;;;Apartamento
Apartamento;Cachambi;2;1;0;77;1250.0;511.0;13.0;23.04;Apartamento
Apartamento;Laranjeiras;2;0;1;79;2600.0;498.0;;;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;2650.0;1296.0;;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;32;500.0;1080.0;;;Apartamento
Apartamento;Copacabana;3;0;0;160;6000.0;1000.0;500.0;46.88;Apartamento
Flat;Ipanema;2;1;2;95;10000.0;3500.0;800.0;150.53;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3000.0;1380.0;300.0;58.5;Apartamento
Casa;Laranjeiras;3;1;1;300;7000.0;;572.0;;Casa
Apartamento;Copacabana;2;1;1;76;2500.0;765.0;130.0;44.67;Apartamento
Apartamento;Lagoa;4;3;2;225;8000.0;4300.0;980.0;59.02;Apartamento
Loja/Salão;Barra da Tijuca;0;5;0;180;7000.0;6743.0;4063.0;98.92;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;37;2000.0;1050.0;;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;1200;60000.0;10000.0;4000.0;61.67;Apartamento
Casa de Condomínio;Barra da Tijuca;5;0;2;800;12000.0;1400.0;2000.0;19.25;Apartamento
Loja/Salão;Cidade Nova;0;0;0;340;15000.0;;100.0;;Apartamento
Apartamento;Barra da Tijuca;2;0;0;101;2800.0;1523.0;344.0;46.21;Apartamento
Apartamento;Barra da Tijuca;3;2;1;115;4200.0;1049.0;623.0;51.06;Apartamento
Apartamento;Tijuca;2;1;0;73;1600.0;680.0;;;Apartamento
Apartamento;Cosme Velho;2;1;0;96;2600.0;850.0;186.0;37.88;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;108;1800.0;880.0;1447.0;38.21;Apartamento
Apartamento;Cosme Velho;2;5;0;150;2700.0;200.0;200.0;20.67;Apartamento
Apartamento;Campo Grande;2;1;1;51;1350.0;;;;Apartamento
Apartamento;Ipanema;3;1;1;136;7000.0;1430.0;1900.0;75.96;Apartamento
Apartamento;Ipanema;1;1;0;45;2500.0;500.0;;;Apartamento
Apartamento;Leblon;3;1;0;98;3300.0;1424.0;1525.0;63.77;Apartamento
Apartamento;Tijuca;4;2;1;188;2000.0;2000.0;380.0;23.3;Apartamento
Casa de Condomínio;Vila Isabel;2;0;0;50;2100.0;30.0;21.0;43.02;Apartamento
Apartamento;Barra da Tijuca;4;3;4;160;4900.0;1800.0;4220.0;68.25;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;26;850.0;775.0;150.0;68.27;Apartamento
Apartamento;Lagoa;4;1;2;123;5200.0;1728.0;;;Apartamento
Apartamento;Maria da Graça;3;0;0;98;1100.0;;;;Apartamento
Apartamento;Méier;2;1;0;60;1350.0;500.0;;;Apartamento
Loja/Salão;Barra da Tijuca;0;6;0;600;25000.0;10650.0;9430.0;75.13;Apartamento
Apartamento;Barra da Tijuca;3;1;1;90;2500.0;1100.0;230.0;42.56;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;210;5800.0;3750.0;750.0;49.05;Apartamento
Loja/Salão;Barra da Tijuca;0;1;0;41;2000.0;500.0;;;Apartamento
Apartamento;Barra da Tijuca;4;4;2;253;13700.0;3580.0;540.0;70.43;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;581;29050.0;14763.0;1394.0;77.81;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;56;0;1800;108000.0;54000.0;;;Apartamento
Apartamento;Jardim Botânico;1;0;1;40;2200.0;500.0;75.0;69.38;Apartamento
Apartamento;Higienópolis;2;0;0;80;1050.0;;;;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;175;4250.0;900.0;350.0;31.43;Apartamento
Apartamento;Flamengo;3;0;2;90;3200.0;690.0;150.0;44.89;Apartamento
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;3;0;77;3000.0;1480.0;;;Apartamento
Casa de Vila;Maracanã;3;0;0;82;2400.0;150.0;;;Apartamento
Apartamento;Copacabana;1;0;0;50;2500.0;500.0;;;Apartamento
Casa de Vila;Taquara;2;4;0;70;1300.0;250.0;14.0;22.34;Apartamento
Apartamento;Ipanema;2;2;2;76;5000.0;2000.0;300.0;96.05;Apartamento
Apartamento;Vicente de Carvalho;2;0;0;46;1200.0;380.0;;;Apartamento
Apartamento;Vista Alegre;2;1;0;63;1050.0;295.0;;;Apartamento
Flat;Ipanema;2;2;2;86;4300.0;1998.0;240.0;76.02;Apartamento
Conjunto Comercial/Sala;Campo Grande;0;0;0;32;1200.0;600.0;21.0;56.91;Apartamento
Apartamento;Copacabana;3;2;1;280;11000.0;2130.0;746.0;49.56;Apartamento
Loja/Salão;Taquara;0;0;0;15;600.0;;;;Apartamento
Apartamento;Barra da Tijuca;3;2;1;85;1900.0;1150.0;;;Apartamento
Apartamento;Ipanema;3;2;1;160;8000.0;2200.0;420.0;66.38;Apartamento
Loja/Salão;Centro;0;0;0;310;18000.0;;775.0;;Apartamento
Apartamento;Tijuca;2;1;0;61;1600.0;1100.0;81.0;45.59;Apartamento
Loja/Salão;Ipanema;0;0;0;40;6000.0;2200.0;440.0;216.0;Apartamento
Loja/Salão;Campo Grande;0;0;0;380;15000.0;;;;Apartamento
Prédio Inteiro;Botafogo;0;6;0;580;25000.0;;;;Apartamento
Apartamento;Copacabana;0;0;0;23;800.0;542.0;25.0;59.43;Apartamento
Apartamento;Barra da Tijuca;3;3;3;247;16000.0;4200.0;1000.0;85.83;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;400;11500.0;6240.0;1650.0;48.48;Apartamento
Apartamento;Ipanema;3;2;1;150;6600.0;2200.0;387.0;61.25;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;2000.0;1500.0;100.0;163.64;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;22;1000.0;450.0;;;Apartamento
Apartamento;Recreio dos Bandeirantes;3;4;3;180;4000.0;950.0;;;Apartamento
Casa;Taquara;3;1;1;164;1800.0;160.0;;;Casa
Apartamento;Flamengo;2;1;1;90;3000.0;1200.0;120.0;48.0;Apartamento
Apartamento;Copacabana;4;1;1;300;9000.0;1900.0;350.0;37.5;Apartamento
Apartamento;Copacabana;1;0;0;45;1350.0;700.0;;;Apartamento
Apartamento;Lagoa;2;2;1;100;6000.0;2900.0;1000.0;99.0;Apartamento
Casa de Condomínio;Barra da Tijuca;4;1;2;247;8000.0;1500.0;680.0;41.21;Apartamento
Apartamento;Jardim Botânico;4;4;3;252;16000.0;3581.0;1045.0;81.85;Apartamento
Quitinete;Copacabana;1;0;0;20;1100.0;490.0;30.0;81.0;Apartamento
Apartamento;Barra da Tijuca;4;2;2;178;9000.0;2000.0;900.0;66.85;Apartamento
Apartamento;Copacabana;2;0;0;120;2900.0;1400.0;250.0;37.92;Apartamento
Conjunto Comercial/Sala;Curicica;0;1;0;79;700.0;700.0;55.0;18.42;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;800.0;800.0;100.0;77.27;Apartamento
Apartamento;Campo Grande;2;2;0;42;740.0;260.0;;;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2500.0;970.0;80.0;50.71;Apartamento
Casa;Gávea;4;2;1;680;14000.0;578.0;;;Casa
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;30;950.0;600.0;100.0;55.0;Apartamento
Apartamento;São Conrado;2;1;1;88;3500.0;879.0;;;Apartamento
Apartamento;Camorim;3;1;1;65;1600.0;550.0;;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;145;4000.0;800.0;199.0;34.48;Apartamento
Casa;Vila da Penha;2;0;0;85;1300.0;;;;Casa
Apartamento;Botafogo;2;1;0;80;2600.0;660.0;95.0;41.94;Apartamento
Loja/Salão;Barra da Tijuca;0;0;0;460;78200.0;15000.0;200000.0;637.39;Apartamento
Apartamento;Jacaré;2;0;0;120;1100.0;450.0;;;Apartamento
Apartamento;São Conrado;5;4;4;457;20000.0;8000.0;;;Apartamento
Casa de Condomínio;Gávea;5;5;3;705;10000.0;980.0;1490.0;17.69;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;44;3000.0;1240.0;240.0;101.82;Apartamento
Galpão/Depósito/Armazém;São Cristóvão;0;0;0;1400;23000.0;;5000.0;;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;90;2100.0;620.0;170.0;32.11;Apartamento
Apartamento;Centro;2;0;0;77;1650.0;230.0;;;Apartamento
Apartamento;Humaitá;1;0;0;50;1500.0;272.0;;;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;39;1000.0;485.0;158.0;42.13;Apartamento
Apartamento;Barra da Tijuca;2;2;2;98;3000.0;1247.0;;;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;500.0;780.0;112.0;63.27;Apartamento
Apartamento;Barra da Tijuca;4;3;2;155;4200.0;1700.0;220.0;39.48;Apartamento
Apartamento;Leblon;2;2;2;110;5000.0;1800.0;420.0;65.64;Apartamento
Apartamento;Barra da Tijuca;2;1;1;79;3100.0;1200.0;;;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;75;2800.0;2540.0;;;Apartamento
Apartamento;Laranjeiras;1;1;0;40;1800.0;893.0;95.0;69.7;Apartamento
Apartamento;Jardim Botânico;3;2;1;145;4500.0;1350.0;420.0;43.24;Apartamento
Apartamento;Ipanema;3;2;1;140;5100.0;2500.0;495.0;57.82;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;89;2500.0;1586.0;120.0;47.26;Apartamento
Apartamento;Taquara;2;1;1;91;1200.0;350.0;93.0;18.05;Apartamento
Apartamento;Pedra de Guaratiba;2;1;0;69;650.0;;;;Apartamento
Apartamento;Copacabana;3;0;1;140;3900.0;950.0;;;Apartamento
Apartamento;Bento Ribeiro;1;1;0;51;600.0;;;;Apartamento
Conjunto Comercial/Sala;Madureira;0;0;0;23;400.0;480.0;60.0;40.87;Apartamento
Apartamento;Barra da Tijuca;2;1;1;69;2750.0;1300.0;;;Apartamento
Apartamento;Flamengo;1;0;0;32;1550.0;650.0;30.0;69.69;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;62;1900.0;250.0;;;Apartamento
Apartamento;Copacabana;1;0;1;41;1600.0;516.0;68.0;53.27;Apartamento
Apartamento;Flamengo;2;1;1;110;3000.0;1524.0;120.0;42.22;Apartamento
Apartamento;Vicente de Carvalho;2;0;0;60;900.0;270.0;;;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1800.0;807.0;;;Apartamento
Apartamento;Tijuca;2;1;0;68;1800.0;685.0;80.0;37.72;Apartamento
Apartamento;Flamengo;2;1;0;43;1900.0;620.0;;;Apartamento
Apartamento;Botafogo;2;1;1;100;2700.0;1050.0;233.0;39.83;Apartamento
Casa;Méier;2;0;0;55;1000.0;;13.0;;Casa
Apartamento;Ipanema;3;1;0;75;3900.0;1166.0;232.0;70.64;Apartamento
Apartamento;Copacabana;1;1;1;38;2500.0;1140.0;101.0;98.45;Apartamento
Apartamento;Barra da Tijuca;4;3;4;230;6500.0;2800.0;4300.0;59.13;Apartamento
Apartamento;Barra da Tijuca;5;5;5;1100;24509.0;11295.0;;;Apartamento
Loja/Salão;Barra da Tijuca;0;2;0;78;4500.0;2000.0;4600.0;142.31;Apartamento
Apartamento;Grajaú;1;0;0;30;1200.0;100.0;;;Apartamento
Apartamento;Catete;3;1;1;198;3800.0;1500.0;368.0;28.63;Apartamento
Apartamento;Barra da Tijuca;1;1;0;55;2000.0;1360.0;280.0;66.18;Apartamento
Apartamento;Barra da Tijuca;3;2;3;190;7000.0;1550.0;520.0;47.74;Apartamento
Apartamento;Ipanema;2;2;1;153;8000.0;1500.0;;;Apartamento
Apartamento;Barra da Tijuca;4;3;3;179;12000.0;1950.0;320.0;79.72;Apartamento
Apartamento;Leme;2;0;0;75;2500.0;878.0;;;Apartamento
Casa de Condomínio;São Conrado;5;4;5;500;10000.0;2646.0;1537.0;28.37;Apartamento
Casa;Campo Grande;1;1;0;60;800.0;;;;Casa
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;45;550000.0;880.0;1446.0;12273.91;Apartamento
Casa;Campo Grande;3;3;0;80;1500.0;;;;Casa
Casa Comercial;Botafogo;1;0;0;540;20000.0;;3734.0;;Apartamento
Apartamento;Ipanema;2;1;1;64;3500.0;1000.0;;;Apartamento
Apartamento;Barra da Tijuca;2;1;1;94;2500.0;1450.0;2000.0;63.3;Apartamento
Apartamento;Grajaú;2;1;0;63;1400.0;783.0;22.0;35.0;Apartamento
Casa;Barra da Tijuca;4;7;3;280;5900.0;330.0;;;Casa
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;25;1500.0;484.0;104.0;83.52;Apartamento
Apartamento;Ipanema;1;0;0;28;2300.0;430.0;276.0;107.36;Apartamento
Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;600.0;50.42;Apartamento
Apartamento;Ipanema;5;2;3;300;15000.0;1980.0;600.0;58.6;Apartamento
Apartamento;Engenho Novo;2;1;0;60;1200.0;500.0;;;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1200.0;750.0;120.0;57.5;Apartamento
Flat;Ipanema;1;1;1;50;3000.0;1720.0;252.0;99.44;Apartamento
Apartamento;Ipanema;3;1;1;150;5800.0;;;;Apartamento
Apartamento;Jacarepaguá;1;0;0;30;700.0;112.0;;;Apartamento
Flat;Leblon;1;0;0;53;7500.0;;;;Apartamento
Apartamento;Tijuca;2;0;0;55;1600.0;576.0;51.0;40.49;Apartamento
Loja/Salão;Leblon;0;0;0;70;28000.0;;;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;33;200.0;812.0;150.0;35.21;Apartamento
Apartamento;Tijuca;2;1;0;64;1150.0;695.0;;;Apartamento
Apartamento;Cachambi;2;0;0;58;900.0;600.0;36.0;26.48;Apartamento
Casa;Braz de Pina;1;0;0;35;750.0;;;;Casa
Galpão/Depósito/Armazém;Santo Cristo;0;0;0;1500;20000.0;;;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;140;4000.0;2000.0;700.0;47.86;Apartamento
Quitinete;Centro;1;0;0;38;1300.0;492.0;47.0;48.39;Apartamento
Apartamento;Jacarepaguá;2;1;1;64;1900.0;470.0;830.0;50.0;Apartamento
Apartamento;Botafogo;1;1;1;45;3800.0;;;;Apartamento
Apartamento;Botafogo;3;0;0;118;3200.0;421.0;182.0;32.23;Apartamento
Apartamento;Barra da Tijuca;4;2;2;290;9000.0;1150.0;;;Apartamento
Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;500.0;50.0;Apartamento
Conjunto Comercial/Sala;Botafogo;0;2;0;138;9000.0;2111.0;605.0;84.9;Apartamento
Apartamento;Vila Isabel;3;0;0;95;1500.0;400.0;50.0;20.53;Apartamento
Galpão/Depósito/Armazém;Curicica;0;0;0;140;4900.0;1200.0;120.0;44.43;Apartamento
Casa Comercial;Tijuca;0;0;0;105;5500.0;;460.0;;Apartamento
Apartamento;Barra da Tijuca;2;2;1;97;3800.0;1400.0;;;Apartamento
Apartamento;Copacabana;2;1;0;80;2500.0;1300.0;88.0;48.6;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;27;800.0;501.0;;;Apartamento
Apartamento;Ipanema;2;0;0;70;4000.0;614.0;150.0;68.06;Apartamento
Flat;Barra da Tijuca;1;1;1;45;1900.0;1080.0;;;Apartamento
Apartamento;Tijuca;3;1;1;165;3500.0;1300.0;286.0;30.82;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;404;7000.0;4625.0;1825.0;33.29;Apartamento
Apartamento;Barra da Tijuca;2;1;2;205;5700.0;;;;Apartamento
Apartamento;Barra da Tijuca;2;2;1;107;2500.0;3000.0;600.0;57.01;Apartamento
Apartamento;Pechincha;2;1;0;45;1100.0;250.0;;;Apartamento
Apartamento;Barra da Tijuca;4;2;2;126;5000.0;1500.0;300.0;53.97;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;4;825;25000.0;2962.0;275.0;34.23;Apartamento
Apartamento;Copacabana;2;0;1;130;4500.0;1050.0;165.0;43.96;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;493;25000.0;7150.0;;;Apartamento
Apartamento;Copacabana;3;0;0;95;4000.0;968.0;;;Apartamento
Apartamento;Copacabana;4;1;1;230;5000.0;1840.0;153.0;30.4;Apartamento
Apartamento;Ipanema;5;5;4;370;30000.0;7000.0;22605.0;161.09;Apartamento
Apartamento;Ipanema;2;1;1;130;10000.0;1800.0;462.0;94.32;Apartamento
Apartamento;Tijuca;3;1;0;100;2300.0;750.0;;;Apartamento
Casa de Condomínio;Ilha do Governador;3;3;0;179;2400.0;330.0;20.0;15.36;Apartamento
Apartamento;Barra da Tijuca;4;4;3;622;10500.0;1390.0;1400.0;21.37;Apartamento
Apartamento;Copacabana;4;0;1;60;3800.0;;;;Apartamento
Apartamento;São Conrado;2;1;1;85;2200.0;1150.0;1204.0;53.58;Apartamento
Apartamento;Maracanã;2;0;0;59;800.0;725.0;47.0;26.64;Apartamento
Apartamento;Copacabana;4;1;1;280;7500.0;2300.0;430.0;36.54;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;27;700.0;541.0;84.0;49.07;Apartamento
Apartamento;Barra da Tijuca;3;2;2;212;5500.0;1200.0;;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;210;15000.0;4700.0;910.0;98.14;Apartamento
Apartamento;Botafogo;2;0;0;60;2100.0;580.0;90.0;46.17;Apartamento
Flat;Barra da Tijuca;1;1;1;35;1400.0;662.0;60.0;60.63;Apartamento
Apartamento;Barra da Tijuca;2;1;1;101;3500.0;2500.0;2844.0;87.56;Apartamento
Loja/Salão;Barra da Tijuca;0;1;0;49;3000.0;864.0;;;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1200.0;900.0;;;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;690.0;490.0;106.0;42.87;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;72;2900.0;2575.0;556.0;83.76;Apartamento
Apartamento;Tijuca;4;2;2;180;4000.0;1600.0;359.0;33.11;Apartamento
Apartamento;Copacabana;1;0;0;49;2000.0;479.0;;;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;80;1500.0;650.0;136.0;28.58;Apartamento
Apartamento;Botafogo;3;2;1;157;5000.0;1950.0;459.0;47.19;Apartamento
Apartamento;Copacabana;3;2;1;140;4000.0;1470.0;230.0;40.71;Apartamento
Casa de Condomínio;Jacarepaguá;2;1;0;130;2500.0;;;;Apartamento
Apartamento;Barra da Tijuca;4;3;2;252;11000.0;4100.0;1563.0;66.12;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1700.0;540.0;146.0;34.09;Apartamento
Apartamento;Copacabana;2;0;0;56;3000.0;800.0;21.0;68.23;Apartamento
Apartamento;Laranjeiras;1;1;0;53;2300.0;767.0;71.0;59.21;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;3;0;94;4700.0;1970.0;310.0;74.26;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;50;1147.0;561.0;117.0;36.5;Apartamento
Quitinete;Flamengo;0;0;0;30;1200.0;350.0;24.0;52.47;Apartamento
Apartamento;Ipanema;3;3;1;300;22000.0;4000.0;1800.0;92.67;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;2000.0;1300.0;217.0;50.24;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;220;2500.0;1100.0;550.0;18.86;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;40;1500.0;550.0;165.0;55.38;Apartamento
Apartamento;Leblon;2;0;0;70;2800.0;700.0;129.0;51.84;Apartamento
Apartamento;Leblon;4;3;1;184;10000.0;2082.0;777.0;69.89;Apartamento
Apartamento;Copacabana;4;1;0;206;3200.0;1780.0;527.0;26.73;Apartamento
Apartamento;Pechincha;2;1;1;60;1400.0;611.0;74.0;34.75;Apartamento
Apartamento;Pechincha;2;1;1;65;1000.0;557.0;627.0;33.6;Apartamento
Apartamento;Santa Teresa;1;0;0;36;1400.0;435.0;13.0;51.33;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;90;1600.0;650.0;120.0;26.33;Apartamento
Loja/Salão;Castelo;0;0;0;146;35000.0;490.0;;;Apartamento
Galpão/Depósito/Armazém;Campo Grande;0;0;0;180;3800.0;;;;Apartamento
Apartamento;Flamengo;1;0;0;50;1850.0;493.0;;;Apartamento
Apartamento;Barra da Tijuca;2;1;1;84;2200.0;1327.0;;;Apartamento
Conjunto Comercial/Sala;Copacabana;0;0;0;136;7000.0;1000.0;611.0;63.32;Apartamento
Apartamento;Maracanã;3;1;2;109;2000.0;725.0;198.0;26.82;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;4000.0;1050.0;150.0;65.0;Apartamento
